number,value,params_dino_pipeline_clustering_clusterer_method,params_dino_pipeline_clustering_feature_processing_normalizer_method,params_dino_pipeline_clustering_k_selection_method,params_extractors_dino_v2_layer_name,params_extractors_resnet_layer_name,params_heuristic_settings_filter_params_filter_min_area_perc,params_heuristic_settings_generator_params_points_per_side,params_heuristic_settings_generator_params_pred_iou_thresh,params_heuristic_settings_generator_params_stability_score_thresh,params_heuristic_settings_k_heuristic_formulas_semantic_scale_factor,params_heuristic_settings_k_heuristic_formulas_structural_multiplier,params_resnet_pipeline_clustering_clusterer_method,params_resnet_pipeline_clustering_feature_processing_normalizer_method,params_resnet_pipeline_clustering_k_selection_method,params_resnet_pipeline_image_preprocessing_use_gaussian_blur,params_run_dino_pipeline,params_run_resnet_pipeline,params_validator_settings_semantic_threshold,params_validator_settings_structural_threshold,params_validator_settings_weights_clip_confidence,params_validator_settings_weights_dino_iou,params_validator_settings_weights_resnet_iou,state,user_attrs_avg_dino_iou,user_attrs_avg_resnet_iou,user_attrs_best_clip_confidence_any,user_attrs_best_dino_iou,user_attrs_best_resnet_iou,user_attrs_error,user_attrs_k_semantic_used,user_attrs_k_structural_used,user_attrs_max_clip_confidence,user_attrs_num_correct_segments,user_attrs_num_sam_masks,user_attrs_value
66,0.0,graph,root-norm,silhouette,blocks.11,layer2,0.006254608735337307,32,0.8817363710580026,0.919020951690778,1.1070717620810815,2.771894922453913,kmeans,root-norm,silhouette,False,False,True,0.732971654293695,0.6400049646781092,0.8709259339990565,0.6569287096027767,0.39930523635762794,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
65,0.0,kmeans,root-norm,heuristic,blocks.7,layer3,0.008493755306528739,16,0.9452595323505569,0.90681406521699,0.7000681978433269,1.852163504048514,graph,l2,silhouette,True,True,False,0.6910314724512412,0.6739246829047895,0.6110578948334214,0.31562765762574363,0.3423984775809744,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
64,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.006633791219973895,8,0.9026785320498678,0.9112389283521123,0.6268706171828806,2.0323445997679297,graph,l2,silhouette,False,True,True,0.6025124325804165,0.5893035444275025,0.7589596899896411,0.17898577273267235,0.2782418557643649,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
63,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.007650388185688268,16,0.9668549077275227,0.9367848379088801,1.070248630881235,2.5014364982229056,graph,l2,silhouette,False,True,False,0.6437849114543864,0.6550433527390762,0.9377972383632092,0.029217635693320726,0.46672070075087985,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
62,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.00496785483451437,16,0.9407519351930408,0.9149559629499571,0.6657339696571668,1.8098980077097515,graph,l2,silhouette,False,True,False,0.7219915159716084,0.5720556455160581,0.8479560625045561,0.10196340816712351,0.5081851543150203,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
61,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.005867642966077027,16,0.9627539861737128,0.9106879775136998,0.5677480779059705,1.7984273431754725,graph,l2,silhouette,False,True,False,0.7121208832379974,0.6265152020956232,0.9129817245947982,0.07911434545147811,0.43600468756907096,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
60,0.0,kmeans,l2,heuristic,blocks.11,layer3,0.009682239851771513,32,0.977505730327069,0.977496551840544,0.8591559465305939,1.6029023461087952,graph,root-norm,silhouette,True,True,False,0.5556873280876917,0.4276867690848465,0.06429182956020972,0.3354991362298106,0.6222329371085326,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
91,0.0,kmeans,l2,silhouette,blocks.7,layer2,0.0013735890659840695,32,0.9689714067217688,0.9506207667233165,0.5830201517224771,2.8789587974559883,kmeans,root-norm,silhouette,False,False,False,0.6319531973330795,0.7385365467129802,0.8576525460666176,0.7529840170484361,0.6262665796771346,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
90,0.0,kmeans,l2,heuristic,blocks.7,layer3,0.001736646589265633,16,0.96618543279785,0.9189963671046485,0.6079276723491563,2.217310223747593,kmeans,l2,heuristic,False,False,False,0.5483382761078033,0.4173942607121246,0.5621475301362067,0.4649883507812408,0.42265208376016256,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
89,0.0,graph,root-norm,silhouette,blocks.11,layer2,0.0035440449518538736,32,0.8934384403815853,0.932963524225689,0.6466133626719535,1.9574586988422573,graph,l2,silhouette,True,True,True,0.7108941791612161,0.718738075308839,0.5260243096485197,0.5147350785929936,0.23202393323860274,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
88,0.0,kmeans,l2,heuristic,blocks.11,layer3,0.006836507513409481,8,0.8992715904369433,0.9570679294419482,0.9967859827495512,1.6536923671229236,graph,root-norm,silhouette,False,True,False,0.7055044115800015,0.5281474122771019,0.005352334947025868,0.6319323338318672,0.277922183710148,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
87,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.007259433154075964,16,0.870856747642272,0.9744317492108479,0.7881061205480461,2.655176876906717,graph,l2,heuristic,True,True,True,0.6784965452516076,0.5042219727959543,0.9294713921568568,0.3146829467004203,0.1931463868424242,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
86,0.0,kmeans,l2,silhouette,blocks.7,layer3,0.008082178550082893,32,0.9791231803941031,0.9610205964489846,0.7297911619377261,1.7575751316630357,kmeans,l2,silhouette,False,False,False,0.4709483292511447,0.6343428383780136,0.7255576690749369,0.1410130267369697,0.32770190655279696,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
85,0.0,graph,l2,heuristic,blocks.11,layer1,0.006308204530723774,32,0.9599620965223166,0.966528516962154,1.0938620604069507,2.999046313346131,graph,root-norm,silhouette,True,True,False,0.49990986171125484,0.5919455185253011,0.8820511231171065,0.19893610956738458,0.3620447434978803,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
84,0.0,graph,l2,silhouette,blocks.11,layer3,0.009005488035347918,8,0.8792967317831052,0.9554306366284501,0.853378623332645,2.5220894043987276,kmeans,l2,silhouette,True,True,True,0.6854270321666993,0.6649460538280303,0.9760972318811457,0.4018407549946204,0.15950296823554105,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
83,0.0,graph,l2,silhouette,blocks.11,layer3,0.008543982899478553,8,0.966077118142161,0.9644709760575697,0.9232270915277785,2.8014763042929065,kmeans,l2,silhouette,True,True,False,0.7416591661975303,0.520865492787735,0.41543402939948876,0.42941431541859243,0.9892817359898051,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
82,0.0,graph,l2,silhouette,blocks.11,layer3,0.007692017115852389,8,0.9768638067519491,0.9597294992956731,0.6787586958215349,2.704398708967172,kmeans,l2,silhouette,True,True,False,0.7260687709862377,0.5481662957244102,0.9630213835101972,0.8053525645081788,0.4603424819097407,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
81,0.0,graph,l2,silhouette,blocks.11,layer3,0.008221801780249196,8,0.9726019757797217,0.9626083615612326,0.8172952790011803,2.57921084667698,kmeans,l2,silhouette,True,True,False,0.6972388835810612,0.5620227030442381,0.9378318145767995,0.3641752667649872,0.30070576684144046,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
80,0.0,kmeans,root-norm,silhouette,blocks.11,layer2,0.0030337151364254944,16,0.9085021060819478,0.9706653421669583,1.0663586642098482,2.409637437162301,kmeans,l2,silhouette,True,True,False,0.7371649816446959,0.43398959007495863,0.6245557661012384,0.5581397936831543,0.12212097954641613,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
79,0.0,kmeans,l2,heuristic,blocks.11,layer3,0.0010750798311035326,32,0.9739614865044229,0.9086170614120771,0.5385599336170975,2.7462756221715976,graph,l2,heuristic,False,True,False,0.7054202110897669,0.6244654269433343,0.12925852911154573,0.6653508429255871,0.4138433453300391,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
78,0.0,graph,root-norm,silhouette,blocks.7,layer2,0.0028167815551213378,8,0.9041549110424242,0.9474832082945672,0.7551421776963935,2.8741064068689006,graph,root-norm,silhouette,True,False,True,0.4486006106108306,0.5788174729290709,0.23465343222184193,0.268191009792445,0.3212312928477809,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
77,0.0,kmeans,l2,heuristic,blocks.11,layer3,0.007368474002052015,32,0.8733774830239651,0.9283334934159752,0.7983060106915727,2.3340037518627312,kmeans,l2,silhouette,False,True,False,0.649153265335178,0.679988627779504,0.7613338965304607,0.4555501259079957,0.25469834673454855,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
76,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.0024458990618318106,32,0.8983480704140654,0.9118910674801373,0.5346955249311867,2.6339773312837127,graph,root-norm,silhouette,True,True,True,0.4869592373573291,0.6109943478121116,0.6949019800419317,0.9484787535162598,0.5290721475645883,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
107,0.0,kmeans,l2,silhouette,blocks.11,layer3,0.002184810130389476,32,0.950802459466501,0.9065752895383103,1.1424779491998267,2.2861342103504145,graph,l2,silhouette,True,False,False,0.5237039574819633,0.6223008430851047,0.41825318865667205,0.48081740918044147,0.176809674498955,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
106,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.009208524161431456,16,0.8756601432465837,0.9571218141375858,1.1795115401106429,1.5607018235317076,graph,l2,silhouette,False,True,True,0.5933938863758154,0.658801577819645,0.21737734618772808,0.6770747709621691,0.4057045770560263,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
105,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.006524049298652455,32,0.8635844140312252,0.9126024822247871,0.8422983522163632,1.5112924454140828,kmeans,root-norm,heuristic,True,True,True,0.6430548717999685,0.4397203138296259,0.16489644976772444,0.9218894922239208,0.45194939558617686,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
104,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.008329906402730574,32,0.9186394032426484,0.97545541948465,0.8080231508054727,1.6490052133733024,kmeans,root-norm,heuristic,False,False,True,0.6544913864208505,0.6357788047805988,0.2653923420306003,0.9684411062462278,0.661852482880252,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
103,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.008966000409163554,32,0.8833724119752775,0.9794518720844455,0.959813244890569,2.1795522203519635,kmeans,root-norm,heuristic,False,False,True,0.6836205903402913,0.7021471420504928,0.4431261279786793,0.5904540254416385,0.004085523366616494,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
102,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.009833792143014252,32,0.913232898735417,0.9780760313804528,1.0253846269287565,2.476477580037174,kmeans,root-norm,heuristic,False,False,True,0.617267938178369,0.40681372262295495,0.30407086003996053,0.9774154890387955,0.08406073411190437,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
101,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.009480389665217259,32,0.924013341899711,0.971788453917375,1.0534503931112715,1.5894878818714435,kmeans,root-norm,heuristic,False,False,True,0.6687569861925063,0.4277722779189322,0.37220794206348873,0.8884842544561022,0.03182803288864547,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
100,0.0,graph,l2,silhouette,blocks.7,layer2,0.004660294141154683,8,0.8544245047387468,0.9541829538617908,1.1268052631597496,2.846210586729169,graph,root-norm,silhouette,False,False,False,0.6942488203762991,0.40781006028951255,0.8083078365787899,0.4204550417391172,0.297803057213612,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
99,0.0,kmeans,l2,heuristic,blocks.11,layer3,0.0013278501616875774,32,0.9397970285014938,0.9681366156463264,0.749249768938696,2.9701358977577743,graph,l2,heuristic,True,True,False,0.7237260558497703,0.6487099925604566,0.7791222005561409,0.5558071258691116,0.2690432091807475,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
98,0.0,kmeans,root-norm,silhouette,blocks.11,layer2,0.0070542261776849755,16,0.9338933945150519,0.9438682141470051,0.8770294376719117,2.6162768072391076,graph,l2,silhouette,False,True,True,0.5649396752095008,0.46188662642527045,0.9198892733613022,0.775769815820302,0.7781495271518647,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
97,0.0,graph,l2,heuristic,blocks.7,layer1,0.00748747913882175,32,0.963493458118087,0.9456456174754323,0.5882057726143685,2.755918175429248,kmeans,root-norm,silhouette,True,True,False,0.40045608800387666,0.6154684771011452,0.4748455319184981,0.7011996679739015,0.9348374063879771,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
96,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.007787664556813602,8,0.8890655852268958,0.9520819489556488,0.7140555281775592,2.9097640282829396,graph,l2,silhouette,False,False,True,0.6115619807205127,0.685355701280274,0.5976689486966265,0.7295731123593657,0.5350454127841635,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
95,0.0,kmeans,l2,silhouette,blocks.11,layer2,0.008656439657110413,32,0.9750151978906954,0.9037861152952197,0.6658387465835264,1.8507132170199907,graph,root-norm,silhouette,False,True,False,0.5581355445931305,0.601777711935723,0.890328434384313,0.9273543149655104,0.7034789005823927,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
94,0.0,kmeans,root-norm,silhouette,blocks.7,layer2,0.003963965777665946,32,0.9796613371124011,0.9006746086649625,0.7703762890995676,2.05607320925002,kmeans,root-norm,silhouette,False,False,False,0.5804536730280399,0.5706258117702658,0.6509761390381905,0.24949329825987532,0.5891254585285679,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
93,0.0,kmeans,l2,silhouette,blocks.7,layer2,0.0024697195893104507,32,0.9703324483637434,0.9481980868347571,0.5174167627101672,2.1329584100233876,kmeans,root-norm,silhouette,False,False,False,0.5854611767023187,0.7266631889081866,0.7906116140925208,0.8054242098343217,0.3860054101682895,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
92,0.0,kmeans,l2,silhouette,blocks.7,layer2,0.0017948623479009116,32,0.9504454806669708,0.9534003074879279,0.5522648509093718,2.9333819271787878,kmeans,root-norm,silhouette,False,False,False,0.5980629566407696,0.7087846448934825,0.8281424886352194,0.708485922930657,0.49119555261314074,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
123,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0035481172192254437,32,0.9203462431682973,0.9422156221745369,0.9534901972739965,2.726005591504605,graph,l2,silhouette,False,False,True,0.632962344185799,0.51503417738451,0.5733128364576912,0.8721114685092433,0.6024616314977256,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
122,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.004146905595170663,32,0.9116509834468104,0.9348412968383614,1.1924272628599937,2.9633397184411923,graph,l2,silhouette,False,False,True,0.6991013320312631,0.4900388417979881,0.004481508022992794,0.8149025664194262,0.09589595774038333,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
121,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.003437212402709771,32,0.9165451905103492,0.9233622877503544,1.1555078609588738,2.6104524779197,graph,l2,silhouette,False,False,True,0.6042351778166104,0.4521343429652408,0.030745414947359828,0.8328675234959271,0.16586774758118172,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
120,0.0,graph,root-norm,heuristic,blocks.11,layer3,0.004564843528671072,32,0.9387879274956276,0.9198584370832373,1.0619321719752344,2.1655061768975767,graph,l2,heuristic,False,True,True,0.7119660393520911,0.4455097068064804,0.9507188472559777,0.4503816519710083,0.20597037758852274,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
119,0.0,kmeans,l2,heuristic,blocks.7,layer2,0.0054795028130789625,32,0.8807128880736672,0.9140593267660584,0.73264921797684,2.8019888516680633,kmeans,root-norm,silhouette,True,True,False,0.4470111799819545,0.40615382258382277,0.865560787813086,0.6471482566858934,0.06948550743765683,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
118,0.0,kmeans,root-norm,silhouette,blocks.11,layer3,0.002316721488909133,8,0.9076002520490584,0.9684593032074841,0.9211902211495964,2.6831301835682675,graph,l2,silhouette,False,False,False,0.5702401741621175,0.43526936166224467,0.9051377607813075,0.037922592822273615,0.564985094554308,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
117,0.0,graph,l2,heuristic,blocks.11,layer2,0.008131998255396433,16,0.89224669094863,0.9728629860992988,0.9913433822717754,2.5463343229326085,kmeans,l2,silhouette,True,True,True,0.6649770143133189,0.6974626926006656,0.08243013124398868,0.20035789383414374,0.247435313935022,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
116,0.0,kmeans,root-norm,silhouette,blocks.7,layer3,0.007887417221134507,32,0.8577335294700852,0.92658982231314,1.0842119382385775,1.8692774817110862,graph,root-norm,heuristic,False,True,False,0.7304626261153551,0.5440321080148033,0.18831547166980556,0.9534344238845528,0.31526992680783283,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
115,0.0,graph,l2,heuristic,blocks.11,layer2,0.001000804113770281,8,0.8588067901771195,0.937594670648974,0.638455460284979,1.938580774105248,graph,l2,silhouette,True,False,True,0.6344700094980459,0.5829483016616434,0.11322938576418395,0.2828734891295503,0.3426142056249163,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
114,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.005813900956476216,32,0.8866901840645622,0.9172838306233289,1.1089254842076233,2.0029789692121343,graph,root-norm,silhouette,False,False,True,0.7492475693880155,0.42898682239768293,0.03498953964237973,0.3162008364437836,0.5065658370252338,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
113,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.005241424305083886,32,0.9755300949264548,0.9239405559076019,0.903683071789827,2.025462294296262,graph,root-norm,silhouette,False,False,True,0.4111518682633275,0.41722893698823665,0.0499013188494177,0.9038286658828151,0.19328899135018138,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
112,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.003929760576534259,32,0.8604200363762149,0.9404047419023692,0.8775121416834394,2.0937132656102757,graph,root-norm,silhouette,False,False,True,0.7178854340351724,0.4240555085725016,0.09789039633923365,0.9454933664353946,0.12123067103428564,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
111,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0049836730113324845,32,0.8526842303236201,0.9288593774843148,0.9407208194291654,1.9042931389994342,graph,root-norm,silhouette,False,False,True,0.7393681129595723,0.41341439568502514,0.012085861867920182,0.9737654824563158,0.22507414556296035,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
110,0.0,kmeans,root-norm,silhouette,blocks.11,layer3,0.00615002963588345,16,0.9548951547165251,0.9490572537462126,0.5522548151918324,2.3666087536649427,graph,root-norm,silhouette,False,True,False,0.4255402961108512,0.4794951832053131,0.503213448341231,0.9963228087694043,0.13825074703912488,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
109,0.0,graph,l2,heuristic,blocks.7,layer1,0.006681282841376448,32,0.9260153330339352,0.9093438277529086,0.6985846735433284,2.5175624668695034,graph,l2,silhouette,True,True,True,0.7424299603181426,0.7485697857388334,0.06707603795911671,0.8538580487769651,0.05466567409915076,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
108,0.0,kmeans,root-norm,heuristic,blocks.11,layer2,0.0015792724181634007,8,0.8966375194013008,0.9156347027944534,0.8243394826160699,2.9678251080563274,kmeans,root-norm,heuristic,False,True,False,0.7305151511934634,0.40019950340034827,0.3249473347664303,0.3873025347853407,0.02727881080445222,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
139,0.0,graph,l2,heuristic,blocks.11,layer2,0.005663020505942151,32,0.9722537385695756,0.9709317206176951,1.0158927908783975,2.9486618509457627,kmeans,l2,heuristic,True,True,True,0.7060363060116978,0.5951631392200506,0.6745374690223851,0.15051848839153403,0.42500588239004566,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
138,0.0,kmeans,root-norm,silhouette,blocks.7,layer3,0.00994733820937667,32,0.9056951804251933,0.9000694374640466,1.0747965511620652,2.8572357521627425,graph,root-norm,silhouette,False,False,False,0.5115286931544875,0.49815593960673665,0.6238188511379431,0.9345407951633605,0.603117577565914,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
137,0.0,graph,l2,heuristic,blocks.11,layer1,0.0012721550084643651,8,0.8872076170098743,0.9257717901393817,0.9339103593415254,1.6104851863963134,graph,l2,silhouette,True,True,True,0.5955624816847909,0.521412507480761,0.1467464280107399,0.6005864362714202,0.5489507828802332,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
136,0.0,kmeans,root-norm,heuristic,blocks.7,layer2,0.004797268990036855,32,0.8893046764228394,0.9116235233282287,0.5770985616493084,1.787030880163237,kmeans,root-norm,heuristic,False,True,False,0.4145548886190555,0.6313286466409287,0.37616293348868607,0.7138184197296021,0.812301772360629,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
135,0.0,graph,l2,silhouette,blocks.11,layer3,0.0061042366081338634,16,0.8679023212903,0.9067893093082315,1.0399208783987655,1.6992519633216265,graph,l2,silhouette,False,False,True,0.4836494030293399,0.46743333732619774,0.1985949731193084,0.6835547267334825,0.22835033605109023,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
134,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.00710410968040219,32,0.968986989219789,0.9563607723670023,0.7594649094894123,2.5767890206753647,graph,root-norm,silhouette,False,False,True,0.5015177341754515,0.4821842478677221,0.8324051407247758,0.6627918804956805,0.20267882376330362,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
133,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.0063765423919021165,32,0.8758417183281286,0.9019612053618331,0.6104027163634886,2.985442050458917,graph,root-norm,silhouette,False,False,True,0.4612719554210592,0.4315933250811571,0.0813701915633254,0.6280471779182301,0.6961124888674617,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
132,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.0038232987911479867,32,0.8707799566417528,0.9043523927574613,0.9690395858531514,1.5401495385344262,graph,root-norm,silhouette,False,False,True,0.5856174022872777,0.46132661643478307,0.3469657787493589,0.7690625403702653,0.6389293338040741,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
131,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.006003790816896825,32,0.8835509142979496,0.9304495991218464,0.9071450140084661,1.6895602856293161,graph,root-norm,silhouette,False,False,True,0.472856907874031,0.6448917021941337,0.25736538680832577,0.5150229959258624,0.4765648855837,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
130,0.0,kmeans,root-norm,heuristic,blocks.7,layer2,0.008678165086729132,32,0.9438151280917625,0.938584213196234,0.978363439846133,1.7445174166647102,kmeans,root-norm,silhouette,True,True,False,0.5416148160310614,0.5349084011223324,0.6994834224888578,0.12076399283172702,0.12185124919247917,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
129,0.0,graph,l2,silhouette,blocks.11,layer3,0.007522790683213321,8,0.8633740314816066,0.9521163565635523,0.6757162986536251,1.9864175693838122,graph,l2,silhouette,False,True,True,0.6775541211244239,0.5531386137768137,0.7424019237934045,0.7223080569533201,0.44790323012433747,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
128,0.0,kmeans,root-norm,heuristic,blocks.7,layer1,0.008383354424282594,32,0.8950591265547164,0.9653289598665353,0.7827121537730523,1.821912943086164,graph,root-norm,heuristic,True,False,False,0.723502917671575,0.42093182250608957,0.9777336144223193,0.9971037410716428,0.8767545808594167,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
127,0.0,kmeans,l2,silhouette,blocks.11,layer2,0.004417897030989972,16,0.8501924162123944,0.9629082169140324,1.0099673404395024,2.4433938795826053,kmeans,l2,silhouette,False,True,False,0.6479855466296668,0.6695599019719648,0.4606997024696823,0.7412921341532007,0.2535377408993371,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
126,0.0,graph,root-norm,heuristic,blocks.11,layer3,0.0019314478551083814,32,0.9291968548193679,0.9596448730149735,1.1746609645145458,2.6506090009861953,graph,root-norm,silhouette,True,True,True,0.6212912534364108,0.4112146123749876,0.5374890853090888,0.3638739930755772,0.3649897501738703,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
125,0.0,kmeans,l2,silhouette,blocks.7,layer2,0.003126233803045774,8,0.902601394289314,0.9100952101140168,1.0950848341394623,2.9020554688771276,graph,l2,silhouette,False,False,False,0.44081167052162495,0.6098686733666278,0.022901955233927893,0.7867703890589536,0.016773725590069805,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
124,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.002778451688769616,32,0.8558912861413148,0.9311566575877682,0.862823300553705,2.262691468535888,graph,l2,silhouette,False,False,True,0.6557319423423569,0.4701534898693958,0.039867691971351885,0.7544299879723841,0.14735041028306836,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
155,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0012183009203808682,32,0.9159497373478521,0.904463599060277,0.9508395995107579,2.2425162921222923,graph,l2,silhouette,True,False,True,0.61194293548064,0.41429403915378743,0.02250810729409315,0.0010687772679190688,0.34474813927238157,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
154,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0016309256965770075,16,0.9467229254638933,0.954718568376064,0.6390261249979986,2.335227752545378,graph,root-norm,silhouette,False,False,True,0.7325076411435438,0.4210930349224138,0.5880420320958923,0.5025725588465304,0.3751168789320461,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
